Gene ID,NC24h_pi_1,NC24h_pi_2,NC24h_pi_3,X24h_pi_1,X24h_pi_2,X24h_pi_3,NC48h_pi_1,NC48h_pi_2,NC48h_pi_3,X48h_pi_1,X48h_pi_2,X48h_pi_3,NC72h_pi_1,NC72h_pi_2,NC72h_pi_3,X72h_pi_1,X72h_pi_2,X72h_pi_3,NC96h_pi_1,NC96h_pi_2,NC96h_pi_3,X96h_pi_1,X96h_pi_2,X96h_pi_3
c270643_g1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c270875_g1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
c271217_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
c271546_g1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
c27200_g1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c2722_g1,1,0,1,2,5,2,1,0,1,8,14,11,1,0,1,2,4,14,1,0,1,9,4,1
c272646_g1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
c272832_g1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
c273144_g1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c273511_g1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
c273814_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c274151_g1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
c274390_g1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
c274701_g1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c274978_g1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0
c275222_g1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
c27556_g1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
c275857_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
c276125_g1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c276434_g1,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0
c276683_g1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c276901_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
c277179_g1,4,1,0,1,1,3,4,1,0,1,4,2,4,1,0,2,0,0,4,1,0,2,2,1
c277365_g1,1,1,0,1,0,0,1,1,0,1,3,2,1,1,0,1,2,1,1,1,0,2,1,5
c277587_g1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
c277818_g1,0,0,0,3,2,2,0,0,0,1,1,1,0,0,0,0,2,4,0,0,0,4,2,0
c2779_g1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
c278204_g1,5,0,0,1,1,0,5,0,0,0,2,3,5,0,0,0,2,1,5,0,0,1,0,0
c278378_g1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c278517_g1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6
c278810_g1,2,0,1,4,3,4,2,0,1,3,7,8,2,0,1,0,0,1,2,0,1,4,0,1
c278991_g1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
c279227_g1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
c27946_g1,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0
c279612_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
c279836_g1,1,0,0,4,0,0,1,0,0,1,4,3,1,0,0,1,0,5,1,0,0,0,2,7
c280057_g1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
c280300_g1,2,0,2,0,1,0,2,0,2,0,0,0,2,0,2,0,0,1,2,0,2,0,0,2
c280481_g1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
c28069_g1,0,1,0,3,2,0,0,1,0,3,4,1,0,1,0,1,0,5,0,1,0,7,0,0
c280929_g1,0,0,0,1,0,2,0,0,0,1,4,4,0,0,0,2,3,0,0,0,0,0,1,1
c281138_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c281410_g1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,3,0,2,0,1,0,1
c281627_g1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
c281897_g1,3,0,0,2,2,0,3,0,0,0,0,1,3,0,0,1,0,0,3,0,0,0,0,0
c282145_g1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,2,0
c282426_g1,0,2,0,0,0,1,0,2,0,3,3,2,0,2,0,6,2,0,0,2,0,0,1,0
c28263_g1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
c282830_g1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,7,2,5
c283051_g1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
c283323_g1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1
c283559_g1,0,0,0,1,2,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,2,2
c283792_g1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,4,1,4
c283962_g1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,2,1
c284253_g1,5,4,0,0,3,1,5,4,0,4,0,0,5,4,0,3,4,5,5,4,0,0,1,0
c284533_g1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c284891_g1,1,0,0,1,1,3,1,0,0,0,2,3,1,0,0,2,1,1,1,0,0,1,1,0
c285159_g1,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
c285405_g1,2,1,0,0,2,2,2,1,0,3,1,0,2,1,0,0,0,1,2,1,0,1,1,3
c28560_g1,1,0,0,2,1,1,1,0,0,5,1,3,1,0,0,0,1,4,1,0,0,0,6,4
c285792_g1,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0
c286084_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0
c286386_g1,4,4,4,0,1,0,4,4,4,0,4,2,4,4,4,0,0,4,4,4,4,1,2,2
c286597_g1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
c286828_g1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3
c287063_g1,0,4,0,2,0,5,0,4,0,0,1,0,0,4,0,0,0,0,0,4,0,0,0,2
c287351_g1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
c287591_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
c287791_g1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,3
c288066_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
c288381_g1,1,0,1,1,2,1,1,0,1,1,2,0,1,0,1,0,1,0,1,0,1,1,0,0
c2885_g1,0,0,0,4,3,0,0,0,0,1,3,1,0,0,0,0,1,4,0,0,0,0,0,0
c28883_g1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,2,3
c289081_g1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
c289305_g1,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0
c289620_g1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
c289864_g1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,2,0,1
c290168_g1,0,5,2,0,0,0,0,5,2,0,0,0,0,5,2,0,0,1,0,5,2,0,0,0
c290526_g1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,5,0,0
c290755_g1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
c291137_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
c29148_g1,0,0,1,1,3,1,0,0,1,3,7,7,0,0,1,0,3,1,0,0,1,10,1,2
c291790_g1,0,1,1,2,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,3,0,4
c292128_g1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
c292369_g1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
c292662_g1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,5,0,1
c292863_g1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
c29313_g1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0
c293468_g1,0,0,0,1,2,2,0,0,0,0,5,4,0,0,0,4,2,0,0,0,0,6,1,5
c293850_g1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,5,2,0,0,0,4,2,0
c294109_g1,2,1,0,0,0,0,2,1,0,0,1,0,2,1,0,0,0,0,2,1,0,0,0,0
c294427_g1,1,2,9,0,0,1,1,2,9,0,2,1,1,2,9,0,0,0,1,2,9,0,0,0
c294743_g1,0,0,0,2,3,4,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,3,0,1
c295017_g1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c295377_g1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
c295695_g1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
c29594_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
c296269_g1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,3,4,0,0,0,0,0,2,0
c296555_g1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c296830_g1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0
c29713_g1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,1,0
c297461_g1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c297802_g1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
c298177_g1,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
c298402_g1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c298719_g1,0,0,0,4,0,0,0,0,0,1,1,3,0,0,0,1,2,0,0,0,0,1,1,0
c299018_g1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c299347_g1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c299642_g1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
c299946_g1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
c30020_g1,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1
c300533_g1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
c30080_g1,0,3,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0
c301137_g1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
c30140_g1,0,0,0,2,3,2,0,0,0,2,1,1,0,0,0,2,1,2,0,0,0,6,3,2
c301600_g1,0,0,0,2,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,2
c30177_g1,0,0,0,0,0,1,0,0,0,8,4,6,0,0,0,4,1,10,0,0,0,10,13,1
c301938_g1,0,0,0,3,2,1,0,0,0,1,4,3,0,0,0,2,0,1,0,0,0,0,0,1
c302168_g1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c302402_g1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c302610_g1,3,3,1,1,1,4,3,3,1,2,4,3,3,3,1,1,1,0,3,3,1,11,0,0
c302818_g1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
c303009_g1,0,0,0,6,1,0,0,0,0,2,7,8,0,0,0,1,5,4,0,0,0,5,4,1
c30320_g1,0,0,1,0,3,2,0,0,1,6,7,1,0,0,1,0,0,0,0,0,1,1,2,0
c30348_g1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,6,2,0
c303681_g1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0
c303906_g1,4,0,0,0,0,0,4,0,0,2,0,0,4,0,0,0,0,0,4,0,0,1,1,0
c304089_g1,0,0,1,6,4,2,0,0,1,1,7,5,0,0,1,1,0,0,0,0,1,5,1,1
c304301_g1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0
c304449_g1,0,0,0,2,3,2,0,0,0,4,4,0,0,0,0,1,0,3,0,0,0,6,0,1
c30467_g1,0,0,0,0,2,1,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,9,1,2
c304826_g1,0,0,0,1,0,2,0,0,0,3,9,0,0,0,0,1,1,4,0,0,0,4,2,4
c305095_g1,0,1,0,0,1,0,0,1,0,1,3,0,0,1,0,0,1,1,0,1,0,1,4,1
c305357_g1,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0
c305562_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
c305788_g1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
c305994_g1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
c306283_g1,0,0,1,6,6,9,0,0,1,5,5,6,0,0,1,6,0,1,0,0,1,3,0,0
c306598_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
c306809_g1,0,0,0,5,4,1,0,0,0,3,3,3,0,0,0,2,0,2,0,0,0,7,4,0
c306997_g1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
c307169_g1,0,0,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,3,0,0,0,2,0,0
c307395_g1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
c307643_g1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c30784_g1,1,2,0,4,2,2,1,2,0,0,4,0,1,2,0,2,0,0,1,2,0,0,0,16
c308059_g1,0,0,0,1,2,2,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,4,4,0
c308328_g1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21
c308568_g1,0,0,1,2,3,0,0,0,1,0,2,2,0,0,1,0,1,3,0,0,1,1,0,1
c308782_g1,0,1,0,2,2,1,0,1,0,2,3,0,0,1,0,0,0,2,0,1,0,0,0,3
c309016_g1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,6,2,0
c309241_g1,0,0,0,1,4,4,0,0,0,7,9,13,0,0,0,2,7,17,0,0,0,21,12,6
c309511_g1,0,1,1,0,0,1,0,1,1,0,6,3,0,1,1,0,0,3,0,1,1,1,2,1
c309702_g1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
c309987_g1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
c310262_g1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
c310451_g1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
c31070_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
c310996_g1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0
c311236_g1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c31146_g1,2,0,0,6,4,1,2,0,0,4,4,4,2,0,0,2,2,3,2,0,0,2,1,0
c311691_g1,0,0,0,3,2,0,0,0,0,1,4,1,0,0,0,0,2,1,0,0,0,2,1,3
c311928_g1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
c312233_g1,1,2,1,0,1,1,1,2,1,1,2,2,1,2,1,0,0,2,1,2,1,2,0,4
c312542_g1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,8,0,1,0,0,0,4,7,2
c312841_g1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
c313100_g1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3
c313344_g1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,2,1,0,0,0,5,1,0
c313638_g1,1,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0
c313825_g1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
c314074_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
c314317_g1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
c314621_g1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0
c314899_g1,0,0,2,1,0,1,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0,2,1
c315128_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c315444_g1,0,0,0,4,1,2,0,0,0,2,3,1,0,0,0,0,0,3,0,0,0,0,1,2
c31570_g1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
c316021_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
c316223_g1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
c316556_g1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
c316813_g1,0,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0
c317031_g1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0
c317305_g1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
c317526_g1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
c317878_g1,4,0,0,0,0,0,4,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,1,0
c318222_g1,0,0,3,0,0,0,0,0,3,0,0,2,0,0,3,1,1,0,0,0,3,0,0,0
c318584_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
c318925_g1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
c319204_g1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
c319508_g1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c319718_g1,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,2,1,0,0,0,0,1,3,0
c32008_g1,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,4,2,0,0,0,8,5,2
c320382_g1,0,0,0,4,1,1,0,0,0,0,3,2,0,0,0,3,1,2,0,0,0,2,0,0
c32061_g1,1,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0
c320975_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c321201_g1,0,0,0,0,2,1,0,0,0,2,1,7,0,0,0,3,0,1,0,0,0,1,0,0
c321502_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
c321799_g1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
c322149_g1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
c322411_g1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
c322648_g1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
c322934_g1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
c323223_g1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1
c323533_g1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c323802_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
c324084_g1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c324326_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
c324611_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
c324864_g1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c325057_g1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
c325279_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
c325504_g1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
c325668_g1,38,40,43,0,0,0,38,40,43,0,0,0,38,40,43,8,0,0,38,40,43,20,0,0
c325859_g1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
c326048_g1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1
c326202_g1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0
c326400_g1,0,0,0,2,0,0,0,0,0,4,1,2,0,0,0,0,1,0,0,0,0,1,0,1
c326580_g1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c326745_g1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
c326958_g1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
c327137_g1,0,0,2,0,1,5,0,0,2,5,6,7,0,0,2,0,1,7,0,0,2,5,3,3
c32732_g1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,2
c327477_g1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
c327676_g1,4,2,1,1,3,0,4,2,1,3,2,4,4,2,1,0,2,1,4,2,1,2,2,0
c327909_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,7
c328117_g1,0,0,2,6,4,1,0,0,2,3,3,0,0,0,2,0,1,0,0,0,2,0,0,2
c328317_g1,0,0,0,4,1,2,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,4
c328531_g1,2,2,0,2,2,4,2,2,0,1,3,1,2,2,0,3,0,5,2,2,0,3,2,13
c328772_g1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
c328938_g1,0,2,6,0,0,0,0,2,6,0,0,0,0,2,6,0,0,1,0,2,6,1,0,4
c329207_g1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3
c329455_g1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
c32967_g1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
c329866_g1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
c330117_g1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c330347_g1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
c33055_g1,1,0,0,1,1,1,1,0,0,1,4,0,1,0,0,1,0,3,1,0,0,1,4,0
c330741_g1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
c331022_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
c331260_g1,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
c331492_g1,0,0,0,1,4,0,0,0,0,5,6,15,0,0,0,6,1,2,0,0,0,4,0,1
c331673_g1,0,0,0,4,1,1,0,0,0,2,3,4,0,0,0,0,3,0,0,0,0,1,2,0
c331867_g1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c33205_g1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0
c332356_g1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
c332587_g1,5,0,0,1,0,1,5,0,0,0,1,0,5,0,0,0,1,0,5,0,0,2,2,0
c332852_g1,3,6,1,0,3,1,3,6,1,1,0,1,3,6,1,0,0,0,3,6,1,0,0,1
c333077_g1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c333310_g1,2,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0
c333529_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
c333776_g1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
